close,date,high,low,marketcap,open,volume
0.149635,"Nov 15, 2017",0.150958,0.132672,"19,938,608",0.141268,"360,729"
0.137877,"Nov 14, 2017",0.145034,0.129717,"18,371,875",0.129806,"116,250"
0.129536,"Nov 13, 2017",0.135207,0.116433,"17,260,451",0.122060,"123,365"
0.121887,"Nov 12, 2017",0.139237,0.113485,"16,241,234",0.127902,"160,245"
0.124645,"Nov 11, 2017",0.129153,0.118634,"16,608,733",0.122381,"96,547"
0.122729,"Nov 10, 2017",0.149090,0.114946,"16,353,429",0.146282,"162,878"
0.146803,"Nov 09, 2017",0.169566,0.109215,"19,561,249",0.109579,"353,097"
0.109709,"Nov 08, 2017",0.121142,0.097297,"14,618,537",0.099242,"155,664"
0.099578,"Nov 07, 2017",0.102508,0.094706,"13,268,545",0.095805,"127,112"
0.096270,"Nov 06, 2017",0.111221,0.094322,"12,827,773",0.108891,"127,602"
0.108652,"Nov 05, 2017",0.114327,0.088488,"14,477,693",0.088797,"116,129"
0.089887,"Nov 04, 2017",0.094146,0.083341,"11,977,302",0.086622,"107,459"
0.088763,"Nov 03, 2017",0.095159,0.085253,"11,827,585",0.086636,"121,970"
0.086170,"Nov 02, 2017",0.102217,0.079428,"11,482,032",0.101536,"179,810"
0.100834,"Nov 01, 2017",0.112332,0.095818,"13,435,958",0.112332,"137,750"
0.111908,"Oct 31, 2017",0.116887,0.111261,"14,911,550",0.113990,"190,734"
0.114378,"Oct 30, 2017",0.117663,0.111783,"15,240,673",0.117663,"104,774"
0.117870,"Oct 29, 2017",0.121125,0.106669,"15,705,976",0.108772,"99,591"
0.109001,"Oct 28, 2017",0.113113,0.106956,"14,524,197",0.111453,"55,303"
0.110959,"Oct 27, 2017",0.114250,0.108667,"14,785,097",0.113281,"104,199"
0.112794,"Oct 26, 2017",0.119487,0.109396,"15,029,608",0.113832,"128,386"
0.113862,"Oct 25, 2017",0.115354,0.100425,"15,171,917",0.107899,"149,245"
0.107854,"Oct 24, 2017",0.117656,0.104717,"13,526,541",0.108889,"141,091"
0.109393,"Oct 23, 2017",0.134671,0.106504,"13,719,556",0.117897,"190,491"
0.119289,"Oct 22, 2017",0.120280,0.105367,"14,960,665",0.108811,"193,139"
0.108185,"Oct 21, 2017",0.125462,0.106282,"13,568,054",0.116979,"252,275"
0.117826,"Oct 20, 2017",0.123166,0.105457,"14,777,183",0.120964,"283,698"
0.119379,"Oct 19, 2017",0.126307,0.103731,"14,971,953",0.107945,"251,970"
0.107187,"Oct 18, 2017",0.122036,0.093843,"13,442,889",0.111679,"203,782"
0.111671,"Oct 17, 2017",0.145236,0.111589,"14,005,252",0.144862,"173,580"
0.147116,"Oct 16, 2017",0.172636,0.115491,"18,450,597",0.139800,"494,322"
0.139774,"Oct 15, 2017",0.174617,0.089660,"17,489,403",0.099167,"203,958"
